user_id,item_list
5208,25675 10269  5942 22554 19308 12061  8538 24985 15564 23799
5209,24075 25675 12791 10269 22554  5942 10786 12061  5366  8538
5210,21042 12601 25407 21355 22121  4351  1076  3913  5044  3382
5211, 4423 22438 10762  8758    43 25239  3759   201 14390 12802
5212,25407  2426 23154 15691 10594 10834  6734  1583 16906  9701
5213,25407 18452  2426  9555 23154  9322  1583 15691 10834 10594
5214, 4620  6088 13541 11792 15459 19114  2300 18190 23711  9284
5215, 8395  9526 17637 20211  9135 20078 24985  7993 11339  2823
5216,13374 20353 10801 11278  5756 12099 18021 10932  3930  1942
5217,24075 13118  9438    55 10269 16375  5942 12534 19480 19709
5218,11366 24417  9703  7377 13413  1810 20657 21968 23448  4616
5219,14104 23975 20683 24839 12014 16011 17245  8475 17374 23250
5220,23180  9395 20581 14176 11100  7100  3052 12000  5644  1388
5221,20366  1068 13928 16651  7063 25407 22010  6073  5571   681
5222,16119  9703 17820  2996 14865 10911  8064 16183  6897 18122
5223, 2426  3866 18263 15691  5979 10834 25407 15023 23154  2058
5224, 7836 20565  5154 22923 18751 12375 23505 19792 25779 18979
5225,24075  8251 22750 14291 17760  1600  9851  8544 23344 22617
5226,17760 23850  9825 19802  6915 17746 23214 14978 15073 14995
5227, 5626 13814  9614 24164 25063 17185  6520 23935 20227 17554
5228, 8544  9851 12061   525 13797 23481   364  4927 22511 18150
5229,12236 19792 19089 11899 22923 22842 23189  1240  7995  2210
5230,11533 23154 15884  6708 11148 22203 10792  5952 18269  7371
5231, 2426  1056  6878 11991 21920 25407 13136  7467 18392  7748
5232, 5377 22590  4500  6831  3141 19020 10490  5616 19948  6721
5233,24355 20308 18419  7883  1714 22653 17668  5092 16116 11832
5234, 2342  5986 18850  7963  5536 23893  2386  6439 13602  7697
5235, 3230 11834 18054  3037 19711 13345 21068  9771 13570 24101
5236,14684  4502  5078 22181  5581 20308  7883 18419 24355 19189
5237,19089 25407  2665  1441 18584 19525  2356  2426 11335 11323
5238, 5078  5792 20223  9048  1050   225 11459 24471 16068 19890
5239, 5763 13912  3497 20523  2995  3118 22621   871  3804 10130
5240, 6674  3255 18100  1387 17162  9282 23127  6681 23930  5484
5241,11527 17356 12451 10046 12488 24529  3201 12321 17602 21020
5242,21163 16860 12722  3026  3929 11119  6044 14576   929  2867
5243, 5261 18656 18925 17130 12230  6468 22995   250 22664  1373
5244,25407  2426 10594 10834 19089  6734  1583 16928 18392 10908
5245,22554 24075 18293  9438 12923 25260 10786 14595 12061 10269
5246,23154 25407  2426 10834 21123 18392 10594 11991  6734 25138
5247, 8987  3905 11357 19220  3968 11305  4444 14406  9679 19359
5248,21175  1361 18890 13261 20973 13944 14340 12601 14689 18499
5249, 2333 23536 13541 12061  7235 16805  2868  8920  4324 10142
5250,11195  8097  3930 13863  1983  4706 10438  9371  5078 19941
5251,21552 11384 14023 24410 12056 21583  5717 12292 11452  1825
5252,19468  8990 15691 25342 10946 25407  8709  4878 17849 25076
5253,23154 25407  2426  9555 17156 10834 15691  9322 18392 16906
5254,15196 22444  9041  5150 22209  7568 12142 13081 17546 14554
5255, 6088 15459  2333 23536 13541 11792  9337  5717  1834 18246
5256,16172  7942  2611  5610 13138 24967 16803  7196   557 23778
5257,21242 20979   801  3597 17418 11755 13753   625 21116 10734
5258,25145  5277  6483 25736 23778 15518  3734  4966  7088  8641
5259, 4620 18190 13541 15327  9284  7274 23536 11803 24756 23711
5260,24216 24070  6691 17668  2092   746 20428 14684 24355  1020
5261, 5150 17546  8396 15196 19973  7144 14554 17517  7568 18636
5262,24484 15764 17820  8064 10807  4668  7471 24109  3552 16857
5263, 4824  1685  7114 23430 17371  8890  9585 10730  1436  4120
5264,19692   566 16258 18630 16711  2840  5974 14257 24510 18122
5265,19319 10467 25730  6266 21926 18444 23888 12578 15792 24002
5266,20337 19518 18234 16266 23204 13388   592 12271  5610 22891
5267, 5469  9089 21061  7063  7563 18984  2236 13928 23481   681
5268,25430 17859 21446 12833    16 14485 19655 25694 24318 13897
5269, 1179  7920 15562 11361  4996  3556  1920 17181 12906 18022
5270,  103   681 23154 11848 13928  3398  1451 14424  2064 14545
5271,19089 16630 23481  7494  2665  5522 19709 20146 18984 20095
5272,17218 12091 24120  8651   499 18184 18367 13506  7074  9454
5273,18946 13291 22886 24240 16816 22380 14535 20322 16670   742
5274, 6856  9505 25585  3037  3309  8709 18931 16577  2211 10309
5275,10808  6114  8780 17092 22177 19548 21996 19700  5063 15537
5276,24075 20146 23600 10269 11618 25675 16630 11295 12409  7494
5277,15617  7564  9968  9030 16619 13707  2827   741 12196 10319
5278, 5078 16324  8395   359  2570 10150 25957  6791 15124  2835
5279,24075 22554  9438  2996 18293 12923 25260 21413 10786  8264
5280,12844  9620   983   290  8810  1294  2643  7115 10255 21609
5281,11172   942   466 22529  3630  7399 21552 17972 23916 21953
5282, 9907 25068  7801 13437  3203  1256  4750  3553 12379 19990
5283,18793  8709   497  3037  7739 22885  5032 12048 13609 10328
5284,17149 18332 13562 20605  5191  8389  1267 24065  5057  9505
5285,16230  3717 24075   791  3126 14079 20809 10025 19943  7706
5286, 6734  2426 25407 21920  9555  1583 15691 10834  2185 17156
5287, 6502   803  7883  4911  6391 12763 20964  7620   313 24426
5288,16784 12563 24889 20744 14625 20919 14465 15979 17846 23949
5289,24355 19874 16179  4502   102 12447 10615 18419 20308  8097
5290,11004  1311 23130 22121  5970  1832 11162 12897  5469 21558
5291,21075 18636  8826  3261 13506  8065 10602 15232 13960  8263
5292,23711 21042 23536 21854 13541 11792  2333 18246  9284 22731
5293,16928 25407  9555 19792 10834  9592 22557 19089 25779 23154
5294,19912 21112 14964  7050 25001  6890 16011 17850  9318  9421
5295,16878 13541  4620  9284 18190  2868  7885 23711  3255  2333
5296, 8990  7728  7141 19468 17229 16894  8503 24236 21135 21224
5297,24594  8902 23935 15052  6539  3090 22018 15810 24164 25575
5298,23351 14462 24472  4811 12313  2575  5670  5505  9753  6147
5299, 7830   552  3323 15787 18419 16562  4502 19117 24405 23110
5300,18190  4620  5717 13541 23536  9284 23711  2333  2868 10450
5301,24075  9851 10786 22554  9438 18293  8811  5942  7266  7836
5302, 6539 24586 15213 17407 18580  1715 25063 17170 10175  4341
5303, 5078 20345 22485 17637  6652 19344 13721  1050 12952 22098
5304,18690  9947  7745 16949    86 25440 16040 13071  8442 15724
5305, 2811 20807  8541  6955  2922   233 14875  7650  8439 21653
5306,  373 22654 12982 12658 21749 22082 14145 24782 13797 23156
5307, 4620  5717 18190 23711 23536 13541  9284  2868 20496  6088
5308, 2492 18452 25407 18392  2426 23154 22848 12050 11533  8860
5309,19089 12409 20146  8431  2665 19709 25873 11658 23481  8894
5310,24243 16772  8990 15729 17229  3812   191 25407  5217 18644
5311,22665  4620   109  2641  5717  2135 22300 12681  3469  8877
5312,20553 23885 15781 22313 20308  3399  5333 24517  1083  8854
5313,21857 24850  9327   521 11083  9575  3930 20553 14918 15532
5314, 9666 15341 25894 23548  6495 20609 21053 16904 22669  4573
5315,12760 14982  2887 16793 17637 10252  4893 11826  9029 18766
5316,10269 25675  9438  8538 15034 12550 12061 20560  9851   275
5317, 2426 25407  9555 14315 10594 15691 23154 17724 14488  1583
5318,24865 19792  1199 10249 18838  5762  6600 17525  1185   732
5319,  654 25596  1085   349  3580 19875  3737 13586  5053 13663
5320,10311 11527  3775 12162 18899  1113 12759 12714 19823 24310
5321, 4620 23536  5717 12341  2333 23711  2868 21854  3983  6088
5322,21918  3037  7710 16257  2835   420 18324  2086 11866  3557
5323, 8524 12792 14311  1639  8544 25859  3165  7941 17257 14303
5324,21061 14141  3744  5469   588  7006  1064 19769 16691  1869
5325,22554 25675 20973 18293 10954 12923 24740  9544  6780  2002
5326, 3855 16447 25253 24155 22629 14432 17654 12736 18549  8576
5327,23154  2426  6450 16150 10594  5078  4502  9157  9555 14269
5328, 1094 14946 17471 19480 20108  6478  7505 12273  9664  7639
5329,24075  5942 25675 10269 22554 10786 12061 17179 11650 19089
5330, 4423 12195  2125    43 25239  3759 25257   201  7912 23255
5331,16187 14879  5907 10195  3381 18813  9948  8863  6970 18107
5332, 7494 25407  5044  8097  8894 20095 15691 19089 19709  2665
5333, 9591  2996 17705 22645 13628  8560  6781 21552 12801  1960
5334, 3835 22535 20560 13408 20930 20584 20248 15665  6244 18296
5335,21355  8209 12601 22121  4351 25738  1076 19852 22731 21042
5336,25407 23154  9322  2426 17209  2492  9555 10594  1583 18392
5337,20841  4352 12748  2608 13091 14554 20513 15483 15076 10039
5338,11618 24075 12409  7494 23600  8538 23481 16630 20095 20146
5339,11533 25596  5952  4541 25133  8860 25407 15259  6708 20863
5340, 4189 19089  3165  3803 17080   151 20995 16376  7494 22121
5341,18122  4100 25846  4940 24109  4979  8920 21552 10269 14385
5342,14684  4267 19436 20321 19874 24168 24355 16538 11680  9730
5343,22300 16985 19480 19524 17459 19922 25493   924 20160   428
5344,25407 23154 10834  6734  9555 15691 17156 18392 16928 16906
5345, 3138 24274 18285 16150 10968 18465  8685 14624 18952 14807
5346,16662  3345 23989  5771 25895 17256 13198 22204 21780  3266
5347, 2345 14270  4421 19119  3342  8990 15126  3016 25470  1576
5348,12991 21398 18841  9565 18552   368 17275  9422 17832  6394
5349, 4620 13541 18190  2868  5717  5487 17162 23711  9029 21854
5350,18190  5717 12341  2333 21854 23536 10788 13541  6088 25335
5351,13949 25353  4816  9200 12742  8075 12202 21988  9372 16767
5352, 2426 25407 18392 10834 22848 23154  9555 17156  6734 10594
5353, 1542  6446  8272 21747 24577 22121  7115 13241 21596 25044
5354,18190  5717 23711 23536 15327  2300  6088 11792  2868  2333
5355, 4502  1295  5353 18419 24355 19874  5581 13561 11737 20308
5356,  497 22548 15182 22385 20404 13993 11975  7611   740 13609
5357, 8180  5235 12685 21261 19076 19178 14625  6861 20348  6828
5358,10834 25407 23154  2426 14210  9701 16577 15691 10594  9555
5359, 2426  6327 15691  9555 23154  3551 10834 23141 10594  6734
5360, 3368  4095 21132  8920 20568 24764  5732  9113 20157  9438
5361, 4111 20257  1514 21995 23439    84  3999 23517 20794 17716
5362,10901   823 20416  1605 22594 23398 17156 16772  7991  9992
5363,16860  4048 12487  3877  4869 14334 25810  6311 25005 15420
5364, 9431  8274 15142 19691  4394 18859  8280 19254  8203 18923
5365, 3037  5032  6689  9662  9769 13231   740 15182 18412 20300
5366,23363 16476  9862 22459 15893  1515 21341  9485 19307 15316
5367, 1863  9591  8560 22645  7883 24426 13791 24156 13628 25846
5368, 7494 19089 20095 23600 19709 25407 18157 17723  2665 12409
5369,20069 19991 16790 10028  8000 13128  7178  2739 23943 10742
5370,15271 23309 12719 21099  6319 22873   695 10478 18500  1866
5371, 7494 25407 19089  2777  9658  7691 20095 23600  5610  1240
5372,24075 22554 10786 12061 10269  9851  5942 21341 25817 15893
5373, 5717 18190 12341 15327  2333  2300  9284  2432 13030  6662
5374,18205  9331 13354  6384  5520 25312 19006  8865 19876 12016
5375,23109 10820 16538 20553 10112 20140  4825 15827 23154 12131
5376, 3631  4737 17842 20844  8388  7368 22459  6095  9781   520
5377,24692 20864 20248 24158 16684 20560 24721 23258  2641 19114
5378, 9591  1947 12926   137 25846  5676 13541  8344 11613  5965
5379,17842  7502 20402 20314  3649  8424  5429 15954 18596 22183
5380,  497 10544 18793  2426 15559  9662 22548  9769 22903  8682
5381, 9591 12801 21552  4966 14385  8920  3303  4940  6088 24340
5382, 4147 24429 21061 14759  3497 13725 13097  5763 12526 22564
5383, 6088 22359 22646 18545 17396 10493  9050 21621 20856 11360
5384, 9438 10269 22554 23711 18293  5717  8811 11792 13363  8538
5385, 2426 10594  9555 15691  1583 18392 17156 16928 19089  8316
5386,15896  7426  8897  6629  9741 11533 13763 17558 16499 18106
5387,18954  7363 15795  7177 19298 16397  3788 10202  7674 10075
5388,23154 15691  6734 16928 17156 18392 23141 16906  9701 12818
5389,14876  2597  4593 10924 14250  5275 15213  4338 17880 21317
5390, 6919  3169  1730 20108 14607  9339  4927 23568 18168  1600
5391,12399 25133 13470  6053   980 16918 24190 18202 11259 23719
5392,25675   942 25260 12061 25071 19564  4561  2468 16503 12948
5393,22554 24075  9438 18293  3803 25260 19564 17465 14595  7202
5394,22731 13520 22348 25133 17427 21395   306  1840 10311  9128
5395,24075 24423  7530 15903 24616  9438 23022 18367 16719 22554
5396,14201  3948  3929 16035  5788 17534  6044  7446  3599  3026
5397,12339 10054 24307 24546 22160 15485 16562  5592 20710 11576
5398, 9000 11086  4088 11651  9994 15188 21416 24648 20829 17799
5399, 1816  5010 19252  5907  3684  7375 20798  2195  9355 20191
5400, 9591 21552 12801  8920 14385 19239  6088  8560 18122 24408
5401, 8395  2459 17637   359  1801  2835 20553  2817  2130 24711
5402,25407 23154 10594  6734  1583 11991 11533 22010 22651  9701
5403,  695 18575 24875 19521 15831  7648 17610 20878 20719 24463
5404, 1055  1018 16707 17191   748 23198  5200 11278 15903 23530
5405,11383  1288  9203  8624 17991  5429 15939  7635  9419 21787
5406,13433  2209  1998 11268 23278  4152  2486  7323 15107 23534
5407,14418 21890  6169  6926 25903 13541 15459  2333 23536 13919
5408,19089  4956 22445  5259  2646  4919  8431 12663 14303 18984
5409,23923  4370 15411 12707 10636 17830 11905 14704 18039 20805
5410,22588  4055  8552  8607 14271 25930  1934  8483 11031 15016
5411,24586  4341 14172 19691 16968 25072  6264 10685 25063 10175
5412, 8097 12914 24577 23895 18263 23086 16394  7013  1463  3744
5413,23255  2125  4423    43 12195 23981 17561 25239 12327  3656
5414, 3623 19016  8268  3522 23198  6447 11961 19697 12424 21458
5415,24985   913 25811  4113  4502 21071 19874  7323  1517 13469
5416,25407  6734  2426 10594  9555  1583 23774 15691 10834 11533
5417,14950  3397 12409 11901 16630  5363  9402 19089 16179  7494
5418,24075  7363  9438 10075 25675  2679 15137 19799  4477  5942
5419,22998 10269   336 25675  6967  9438 22308 13116 25661 18169
5420, 3497  1068   394 21602  2611  3841 13928  5571 16651  7063
5421,24112  5025 16263  8300 13156  9138 14488 16941   394  3822
5422,21466 21552 24496 12888  6197 15691 21779 20191 15234  9615
5423,25407 23154 10594  1583 17156   624 18392  9555 15691 10834
5424,24917 18060  4054  8216  3817 16641  7965  9585 13022  2576
5425,19089  6198 19709 17723 14291 14895 23600  7494 20095 20146
5426,24355 18419 17668 22653 20308 10269 10418  5581  1714 25675
5427,24075 23628 21527  8158 15006 14978 23410 14609 19089  9438
5428,18892  9329  7265  9714 13354 23122  3155  1674 10419 18765
5429,24948 22226  4533 20691 13514 16267  6619   873 24494   484
5430,24075  9438 22554  5942 12061 10786  9851 18293 19725 12923
5431, 7268  7426  8295 17586 18515 21986 25702 14539  5815  8396
5432,19933 24220  2213 13116  1073  5800  5391  2183   493 18945
5433,21552  9851 12061 25784 19089  8538 19709 23481 23600   364
5434, 3537 20675 12274  4283 15061 15338 11403 17681 16301 20190
5435, 2811  8541 20807 17865  8439 17629 14875 20934  6802   132
5436,11072  8937  8704 10615 21384 22511 11076  7639 18098 15490
5437, 6926 20856 21890 14418 13919 13308  6754 25903  9050 14746
5438, 8097  9301 24577  3432 17070  1573  7619 23888 17577  7851
5439,13541 23536  2333 23711 12341  9284 11792 10450 22646 21854
5440,25081  2952 11512  2620 18531  3377  4867 15058  5699 15294
5441,12184  1551 17991 15939 19842 18403 15306  2281 25096   402
5442,25340 11067  6547 20484 15996  8178 24527  6174 12846   590
5443, 8769 14684 11672 11083  4502 24355 20308 10129 15781 14534
5444, 3220 23959 10094   828 19089 10269 10691 11152 11405 10035
5445,10547 14281 21100  4102  3326 12367  9650 25160 18939 19875
5446, 7568 17546 10269  7207  7144  9511  7333 20841 16775  7631
5447,12501 23109 15234 19123 11925 23551 24474  7464 25770  1112
5448,19007 15106 22398 22076  9520  1959 21417 15240 16760 10138
5449,22645  1863  7266 21281  6566  8560 25501 13541 18196 21552
5450, 2103 24520  6846 23908 23183  2887   649 18298   648 25474
5451, 3737 22010 20270 25596 11533 19875 16615 17630  5952 10405
5452,24078 22668 18904 24728  6441  1802  7830 11117  5393 22870
5453, 5717 19089  8606 25446  2665 23536 23481 13797  4620 18190
5454,19281  5589  5300  3527  4425 18427  8805  2944  4318  4847
5455, 4280 12182  6691 22655  1020 10073 24216 20702 10527  7547
5456,20321  4392 20727 25645 25793 10377 23280  3877  1185 21591
5457, 5261  5770 24075  4069  4425 19466 18103 17855  9752  2940
5458,19089 12072  4159  3165 19709  2665 20095  7372 23481 12409
5459,16175 25407  3220 23231  3041  2154 19505 10997 13274 21630
5460,24962  6612 19908 22327 22193 20373 19874 13758  4502   748
5461,24181 11377  2841  3949  2503  5078 14684 15234  2459 17643
5462,23127  5717  2300  6767 12061 21854 21621  9315 23457 18872
5463,18804 25675 25046  1484 22554  5380 17949 22750 16647 15564
5464,24075  8841  3719  9438 23950 25675 18540  6544 21793 11867
5465, 8769  9327 17739 16786  5266  8544  4209 17662 15184 15309
5466,20974 19171 16919 14189 25596 14527 22171 14625 19875 14316
5467,24075  1852 16040  3770 10269 25675  4603 24472 12061 25633
5468,12810 25837 24958  4281  6326  5684 22659 19009  1230 25596
5469, 1672  8257 20944 10880  1788   579  7363 21627 24399 11589
5470,19089 15821 17723 14034  9934  4964  5290 24537 15964  5797
5471, 5907 21552 20108 11832  8544 24410 19970  6796   800 14023
5472, 7965 16641 21909 13508 18859 13294 18060 23154 11848 24475
5473, 9934  6380  1920 12906  5851 10269 12061 17962 15562  4502
5474,24075 19978  7222  1154 12796 23766 10800 17308 23611  8168
5475,14684  4502 18419  2835  1714 10418 20308  7883 24355   359
5476, 8538  6414 24075  4979 10121  9910 19089 14605 10421 22481
5477,15478 17010 20049 18852 18634 18241  4139 12241 24281  7993
